epoch,checkpoint_file,checkpoint_path,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990,tn_at_r995,fn_at_r995,tn_at_r990,fn_at_r990
101,epoch100.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_101.pt,2.658154,0.14,0.16,0.333333,0.357143,0.88535,0.934524,28,2,30,3
102,epoch101.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_102.pt,2.615116,0.15,0.17,0.357143,0.404762,0.892704,0.924603,30,2,34,4
103,epoch102.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_103.pt,2.602671,0.15,0.2,0.380952,0.47619,0.904348,0.912698,32,1,40,4
104,epoch103.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_104.pt,2.551727,0.15,0.18,0.392857,0.440476,0.898488,0.918651,33,2,37,4
105,epoch104.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_105.pt,2.644205,0.14,0.17,0.345238,0.404762,0.892934,0.926587,29,2,34,3
106,epoch105.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_106.pt,2.668132,0.15,0.17,0.345238,0.380952,0.888889,0.928571,29,2,32,4
107,epoch106.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_107.pt,2.693527,0.15,0.17,0.345238,0.380952,0.888889,0.928571,29,2,32,4
108,epoch107.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_108.pt,2.797701,0.12,0.15,0.285714,0.333333,0.881607,0.938492,24,1,28,3
109,epoch108.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_109.pt,2.822301,0.15,0.17,0.345238,0.357143,0.88535,0.934524,29,2,30,3
110,epoch109.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_110.pt,2.797966,0.13,0.16,0.333333,0.357143,0.885106,0.93254,28,1,30,4
111,epoch110.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_111.pt,2.73326,0.13,0.18,0.345238,0.428571,0.896552,0.920635,29,2,36,4
112,epoch111.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_112.pt,2.751791,0.14,0.2,0.345238,0.452381,0.900433,0.916667,29,2,38,4
113,epoch112.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_113.pt,2.893358,0.18,0.21,0.380952,0.440476,0.898707,0.920635,32,2,37,3
114,epoch113.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_114.pt,2.965083,0.19,0.23,0.416667,0.5,0.908297,0.90873,35,2,42,4
115,epoch114.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_115.pt,2.983299,0.19,0.21,0.428571,0.440476,0.898488,0.918651,36,2,37,4
116,epoch115.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_116.pt,2.9896,0.19,0.21,0.392857,0.416667,0.894624,0.922619,33,2,35,4
117,epoch116.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_117.pt,3.071699,0.18,0.23,0.357143,0.452381,0.900433,0.916667,30,2,38,4
118,epoch117.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_118.pt,3.048561,0.16,0.23,0.333333,0.47619,0.904348,0.912698,28,2,40,4
119,epoch118.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_119.pt,3.096677,0.16,0.21,0.333333,0.440476,0.898488,0.918651,28,2,37,4
120,epoch119.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_120.pt,3.084964,0.17,0.21,0.369048,0.428571,0.896552,0.920635,31,2,36,4
121,epoch120.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_121.pt,3.11363,0.14,0.23,0.321429,0.464286,0.902386,0.914683,27,1,39,4
122,epoch121.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_122.pt,3.093544,0.15,0.21,0.333333,0.452381,0.900433,0.916667,28,2,38,4
123,epoch122.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_123.pt,3.087264,0.14,0.21,0.333333,0.452381,0.900433,0.916667,28,2,38,4
124,epoch123.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_124.pt,3.06663,0.13,0.23,0.309524,0.464286,0.902386,0.914683,26,2,39,4
125,epoch124.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_125.pt,3.129322,0.14,0.25,0.333333,0.5,0.908297,0.90873,28,2,42,4
126,epoch125.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_126.pt,3.091885,0.14,0.22,0.333333,0.5,0.908297,0.90873,28,2,42,4
127,epoch126.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_127.pt,3.04915,0.15,0.22,0.333333,0.452381,0.900433,0.916667,28,2,38,4
128,epoch127.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_128.pt,3.024064,0.14,0.22,0.345238,0.464286,0.902386,0.914683,29,2,39,4
129,epoch128.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_129.pt,3.039456,0.14,0.24,0.345238,0.47619,0.904348,0.912698,29,2,40,4
130,epoch129.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_130.pt,3.049318,0.11,0.23,0.309524,0.47619,0.904555,0.914683,26,1,40,3
131,epoch130.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_131.pt,3.08799,0.12,0.23,0.309524,0.464286,0.902597,0.916667,26,1,39,3
132,epoch131.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_132.pt,3.086753,0.13,0.25,0.309524,0.47619,0.904348,0.912698,26,2,40,4
133,epoch132.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_133.pt,3.07926,0.14,0.24,0.321429,0.47619,0.904348,0.912698,27,2,40,4
134,epoch133.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_134.pt,3.067305,0.14,0.24,0.321429,0.488095,0.906318,0.910714,27,2,41,4
135,epoch134.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_135.pt,3.096784,0.14,0.23,0.321429,0.47619,0.904348,0.912698,27,2,40,4
136,epoch135.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_136.pt,3.113385,0.14,0.24,0.333333,0.5,0.908297,0.90873,28,2,42,4
137,epoch136.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_137.pt,3.123932,0.15,0.23,0.345238,0.464286,0.902386,0.914683,29,1,39,4
138,epoch137.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_138.pt,3.134223,0.15,0.21,0.333333,0.452381,0.900433,0.916667,28,2,38,4
139,epoch138.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_139.pt,3.179766,0.16,0.23,0.345238,0.440476,0.898488,0.918651,29,2,37,4
140,epoch139.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_140.pt,3.233894,0.15,0.24,0.321429,0.464286,0.902386,0.914683,27,2,39,4
141,epoch140.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_141.pt,3.290123,0.14,0.24,0.309524,0.47619,0.904348,0.912698,26,2,40,4
142,epoch141.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_142.pt,3.318118,0.14,0.25,0.321429,0.488095,0.906318,0.910714,27,2,41,4
143,epoch142.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_143.pt,3.313973,0.14,0.24,0.309524,0.464286,0.902386,0.914683,26,2,39,4
144,epoch143.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_144.pt,3.331298,0.15,0.24,0.345238,0.464286,0.902386,0.914683,29,2,39,4
145,epoch144.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_145.pt,3.391086,0.14,0.24,0.321429,0.464286,0.902386,0.914683,27,2,39,4
146,epoch145.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_146.pt,3.417919,0.12,0.24,0.297619,0.464286,0.902386,0.914683,25,2,39,4
147,epoch146.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_147.pt,3.429854,0.12,0.24,0.297619,0.452381,0.900433,0.916667,25,1,38,4
148,epoch147.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_148.pt,3.445347,0.11,0.24,0.285714,0.452381,0.900433,0.916667,24,1,38,4
149,epoch148.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_149.pt,3.450235,0.13,0.25,0.297619,0.464286,0.902386,0.914683,25,2,39,4
150,epoch149.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_150.pt,3.467674,0.13,0.26,0.297619,0.488095,0.906318,0.910714,25,2,41,4
151,epoch150.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_151.pt,3.478672,0.13,0.26,0.297619,0.488095,0.906318,0.910714,25,2,41,4
152,epoch151.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_152.pt,3.4764,0.13,0.26,0.297619,0.488095,0.906318,0.910714,25,2,41,4
153,epoch152.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_153.pt,3.497173,0.14,0.25,0.297619,0.47619,0.904348,0.912698,25,2,40,4
154,epoch153.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_154.pt,3.511309,0.15,0.26,0.321429,0.47619,0.904348,0.912698,27,2,40,4
155,epoch154.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_155.pt,3.5381,0.15,0.27,0.309524,0.47619,0.904348,0.912698,26,2,40,4
156,epoch155.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_156.pt,3.558569,0.17,0.28,0.357143,0.488095,0.906318,0.910714,30,2,41,4
157,epoch156.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_157.pt,3.573193,0.18,0.29,0.357143,0.5,0.908297,0.90873,30,2,42,4
158,epoch157.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_158.pt,3.579318,0.19,0.29,0.369048,0.5,0.908297,0.90873,31,2,42,4
159,epoch158.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_159.pt,3.579482,0.2,0.28,0.392857,0.5,0.908497,0.910714,33,2,42,3
160,epoch159.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_160.pt,3.58606,0.21,0.28,0.440476,0.5,0.908497,0.910714,37,2,42,3
161,epoch160.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_161.pt,3.588775,0.22,0.27,0.452381,0.488095,0.906522,0.912698,38,2,41,3
162,epoch161.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_162.pt,3.595914,0.22,0.28,0.464286,0.5,0.908297,0.90873,39,2,42,4
163,epoch162.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_163.pt,3.60297,0.23,0.28,0.464286,0.5,0.908297,0.90873,39,2,42,4
164,epoch163.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_164.pt,3.606529,0.23,0.28,0.464286,0.511905,0.910284,0.906746,39,2,43,4
165,epoch164.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_165.pt,3.620298,0.25,0.28,0.47619,0.511905,0.910284,0.906746,40,2,43,4
166,epoch165.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_166.pt,3.628203,0.25,0.28,0.488095,0.511905,0.910284,0.906746,41,2,43,4
167,epoch166.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_167.pt,3.638559,0.26,0.28,0.488095,0.511905,0.910284,0.906746,41,2,43,4
168,epoch167.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_168.pt,3.643881,0.26,0.28,0.5,0.511905,0.910284,0.906746,42,2,43,4
169,epoch168.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_169.pt,3.646616,0.26,0.27,0.5,0.511905,0.91048,0.90873,42,2,43,3
170,epoch169.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_170.pt,3.656034,0.26,0.27,0.5,0.511905,0.91048,0.90873,42,2,43,3
171,epoch170.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_171.pt,3.667034,0.25,0.27,0.488095,0.511905,0.91048,0.90873,41,2,43,3
172,epoch171.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_172.pt,3.681133,0.24,0.27,0.47619,0.511905,0.91048,0.90873,40,2,43,3
173,epoch172.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_173.pt,3.694509,0.23,0.29,0.464286,0.52381,0.912281,0.904762,39,2,44,4
174,epoch173.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_174.pt,3.707737,0.24,0.29,0.464286,0.52381,0.912281,0.904762,39,2,44,4
175,epoch174.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_175.pt,3.726349,0.25,0.29,0.488095,0.52381,0.912281,0.904762,41,2,44,4
176,epoch175.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_176.pt,3.741516,0.26,0.29,0.5,0.52381,0.912281,0.904762,42,2,44,4
177,epoch176.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_177.pt,3.753806,0.26,0.28,0.511905,0.52381,0.912473,0.906746,43,2,44,3
178,epoch177.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_178.pt,3.765318,0.28,0.28,0.52381,0.52381,0.912664,0.90873,44,2,44,2
179,epoch178.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_179.pt,3.774238,0.28,0.28,0.52381,0.52381,0.912664,0.90873,44,2,44,2
180,epoch179.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_180.pt,3.784774,0.28,0.28,0.52381,0.52381,0.912664,0.90873,44,2,44,2
181,epoch180.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_181.pt,3.792835,0.28,0.28,0.52381,0.52381,0.912664,0.90873,44,2,44,2
182,epoch181.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_182.pt,3.801903,0.28,0.28,0.52381,0.52381,0.912664,0.90873,44,2,44,2
183,epoch182.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_183.pt,3.809474,0.28,0.28,0.52381,0.52381,0.912664,0.90873,44,2,44,2
184,epoch183.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_184.pt,3.814059,0.28,0.28,0.52381,0.52381,0.912664,0.90873,44,2,44,2
185,epoch184.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_185.pt,3.817579,0.28,0.28,0.52381,0.52381,0.912664,0.90873,44,2,44,2
186,epoch185.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_186.pt,3.820925,0.28,0.29,0.511905,0.52381,0.912473,0.906746,43,2,44,3
187,epoch186.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_187.pt,3.824045,0.28,0.29,0.511905,0.52381,0.912473,0.906746,43,2,44,3
188,epoch187.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_188.pt,3.825684,0.28,0.29,0.511905,0.52381,0.912473,0.906746,43,2,44,3
189,epoch188.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_189.pt,3.827447,0.27,0.29,0.5,0.511905,0.910284,0.906746,42,2,43,4
190,epoch189.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_190.pt,3.828518,0.27,0.29,0.5,0.511905,0.910284,0.906746,42,2,43,4
191,epoch190.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_191.pt,3.829646,0.27,0.29,0.5,0.511905,0.910284,0.906746,42,2,43,4
192,epoch191.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_192.pt,3.831327,0.27,0.29,0.5,0.511905,0.910284,0.906746,42,2,43,4
193,epoch192.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_193.pt,3.833497,0.27,0.29,0.5,0.511905,0.910284,0.906746,42,2,43,4
194,epoch193.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_194.pt,3.83302,0.27,0.29,0.5,0.511905,0.910284,0.906746,42,2,43,4
195,epoch194.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_195.pt,3.833572,0.27,0.29,0.5,0.511905,0.910284,0.906746,42,2,43,4
196,epoch195.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_196.pt,3.837073,0.27,0.29,0.5,0.52381,0.912473,0.906746,42,2,44,3
197,epoch196.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_197.pt,3.837382,0.27,0.29,0.5,0.52381,0.912281,0.904762,42,2,44,4
198,epoch197.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_198.pt,3.839533,0.27,0.29,0.5,0.52381,0.912281,0.904762,42,2,44,4
199,epoch198.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_199.pt,3.841042,0.28,0.29,0.511905,0.52381,0.912473,0.906746,43,2,44,3
200,epoch199.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11n_gate2_formal_hn20_200ep\weights\epoch_200.pt,3.843355,0.28,0.28,0.511905,0.511905,0.910675,0.910714,43,2,43,2
